,geo_name,geo_lat,geo_lon
9223,,,
9224,,,
9225,,,
9226,,,
9227,,,
9228,,,
9229,,,
9230,Cumberland River,37.14339,-88.40754
9231,,,
9232,,,
9233,,,
9234,,,
9235,,,
9236,,,
9237,,,
9238,,,
9239,,,
9240,Tennessee,35.75035,-86.25027
9241,,,
9242,,,
9243,,,
9244,,,
9245,,,
9246,Fort Bend County,29.52749,-95.77089
9247,,,
9248,,,
9249,,,
9250,,,
9251,,,
9252,,,
9253,,,
9254,,,
9255,,,
9256,,,
9257,,,
9258,Franklin County,39.92742,-77.72127
9259,,,
9260,,,
9261,,,
9262,,,
9263,,,
9264,,,
9265,,,
9266,,,
9267,,,
9268,,,
9269,,,
9270,,,
9271,,,
9272,,,
9273,,,
9274,,,
9275,,,
9276,,,
9277,,,
9278,,,
9279,,,
9280,,,
9281,,,
9282,,,
9283,,,
9284,,,
9285,,,
9286,,,
9287,,,
9288,,,
9289,,,
9290,,,
9291,,,
9292,,,
9293,,,
9294,,,
9295,,,
9296,,,
9297,,,
9298,,,
9299,,,
9300,,,
9301,,,
9302,,,
9303,Science Hill,37.17702,-84.63578
9304,,,
9305,,,
9306,,,
9307,,,
9308,,,
9309,,,
9310,Holston River,35.95925,-83.85018
9311,,,
9312,Knoxville,35.96064,-83.92074
9313,,,
9314,,,
9315,,,
9316,,,
9317,,,
9318,,,
9319,,,
9320,,,
9321,,,
9322,,,
9323,,,
9324,,,
9325,,,
9326,Marion County,44.90319,-122.58473
9327,,,
9328,,,
9329,,,
9330,,,
9331,,,
9332,,,
9333,,,
9334,,,
9335,,,
9336,Town of Auburn,42.19724,-71.84527
9337,,,
9338,,,
9339,City of Memphis,34.72673,-100.54166
9340,,,
9341,,,
9342,,,
9343,City of Memphis,34.72673,-100.54166
9344,,,
9345,,,
9346,,,
9347,,,
9348,,,
9349,,,
9350,,,
9351,,,
9352,,,
9353,,,
9354,Belmont County,40.0158,-80.98854
9355,Nashville,36.16589,-86.78444
9356,,,
9357,Nashville,36.16589,-86.78444
9358,,,
9359,,,
9360,,,
9361,Nashville,36.16589,-86.78444
9362,,,
9363,,,
9364,,,
9365,,,
9366,,,
9367,Indian River County,27.69639,-80.57409
9368,,,
9369,,,
9370,,,
9371,,,
9372,,,
9373,Oliver Springs,36.04452,-84.34437
9374,,,
9375,,,
9376,,,
9377,,,
9378,,,
9379,,,
9380,West Bengal,24.0,88.0
9381,,,
9382,,,
9383,,,
9384,,,
9385,,,
9386,,,
9387,,,
9388,,,
9389,Old Mill Dam,-33.3985,150.9846
9390,,,
9391,,,
9392,Marion County,44.90319,-122.58473
9393,North Carolina,35.50069,-80.00032
9394,,,
9395,,,
9396,,,
9397,Tuckaway Park,35.10098,-80.8234
9398,,,
9399,,,
9400,,,
9401,,,
9402,,,
9403,,,
9404,,,
9405,,,
9406,,,
9407,,,
9408,,,
9409,,,
9410,,,
9411,,,
9412,,,
9413,,,
9414,,,
9415,,,
9416,,,
9417,,,
9418,,,
9419,,,
9420,,,
9421,,,
9422,Socialist Republic of Vietnam,16.16667,107.83333
9423,,,
9424,,,
9425,,,
9426,,,
9427,,,
9428,,,
9429,,,
9430,,,
9431,,,
9432,,,
9433,,,
9434,,,
9435,,,
9436,,,
9437,,,
9438,Polk County,41.6855,-93.57353
9439,,,
9440,,,
9441,,,
9442,,,
9443,,,
9444,,,
9445,,,
9446,,,
9447,,,
9448,,,
9449,,,
9450,,,
9451,,,
9452,,,
9453,,,
9454,,,
9455,Main Street Commercial District,31.22354,-85.39209
9456,Spring Hill,38.74306,-94.82552
9457,,,
9458,,,
9459,,,
9460,,,
9461,,,
9462,,,
9463,,,
9464,,,
9465,,,
9466,,,
9467,Clearwater Beach,27.97724,-82.82788
9468,,,
9469,Miami County,40.7695,-86.04502
9470,,,
9471,,,
9472,Coral Ridge,26.16036,-80.10977
9473,,,
9474,,,
9475,,,
9476,,,
9477,,,
9478,,,
9479,,,
9480,Halifax River Seaplane Base,29.24192,-81.03283
9481,Daytona Beach,29.21081,-81.02283
9482,Ocean County,39.866,-74.25003
9483,,,
9484,,,
9485,,,
9486,,,
9487,,,
9488,,,
9489,Florida,28.75054,-82.5001
9490,,,
9491,,,
9492,,,
9493,Fernandina Beach,30.66968,-81.46259
9494,,,
9495,,,
9496,,,
9497,,,
9498,,,
9499,Saint Lucie River,27.16949,-80.18588
9500,Fort Pierce North,27.47364,-80.3593
9501,,,
9502,,,
9503,,,
9504,,,
9505,,,
9506,,,
9507,,,
9508,,,
9509,,,
9510,,,
9511,,,
9512,,,
9513,,,
9514,,,
9515,,,
9516,,,
9517,,,
9518,,,
9519,,,
9520,,,
9521,Tom Green County,31.4044,-100.46207
9522,,,
9523,,,
9524,,,
9525,,,
9526,,,
9527,,,
9528,,,
9529,,,
9530,,,
9531,,,
9532,,,
9533,,,
9534,,,
9535,,,
9536,,,
9537,,,
9538,,,
9539,,,
9540,,,
9541,,,
9542,Key West,24.55524,-81.78163
9543,Key West,24.55524,-81.78163
9544,Fort Zachary Taylor Historic State Park,24.54765,-81.7762
9545,,,
9546,,,
9547,,,
9548,,,
9549,,,
9550,Socialist Republic of Vietnam,16.16667,107.83333
9551,,,
9552,,,
9553,Lake Worth Corridor,26.61649,-80.10102
9554,,,
9555,,,
9556,,,
9557,,,
9558,,,
9559,,,
9560,,,
9561,,,
9562,,,
9563,Daytona Beach,29.21081,-81.02283
9564,,,
9565,,,
9566,Mediterranean Region,36.78713,34.22001
9567,,,
9568,,,
9569,,,
9570,Miami County,40.7695,-86.04502
9571,,,
9572,,,
9573,,,
9574,,,
9575,,,
9576,,,
9577,,,
9578,Miami Springs,25.82232,-80.2895
9579,,,
9580,,,
9581,,,
9582,,,
9583,,,
9584,,,
9585,Stann Creek District,16.83333,-88.46667
9586,,,
9587,,,
9588,,,
9589,,,
9590,,,
9591,,,
9592,,,
9593,,,
9594,,,
9595,,,
9596,,,
9597,,,
9598,,,
9599,Ocklawaha,29.04276,-81.92925
9600,,,
9601,,,
9602,,,
9603,,,
9604,,,
9605,,,
9606,,,
9607,,,
9608,,,
9609,Caribbean,20.38583,-72.33398
9610,,,
9611,,,
9612,,,
9613,,,
9614,,,
9615,,,
9616,,,
9617,,,
9618,,,
9619,,,
9620,,,
9621,,,
9622,,,
9623,Montura Clubhouse Baseball Field,26.64122,-81.11002
9624,,,
9625,Oviedo,43.35796,-5.87339
9626,,,
9627,,,
9628,,,
9629,,,
9630,,,
9631,Pine Hills,28.55778,-81.4534
9632,,,
9633,,,
9634,,,
9635,,,
9636,,,
9637,,,
9638,,,
9639,,,
9640,,,
9641,,,
9642,,,
9643,,,
9644,,,
9645,,,
9646,,,
9647,,,
9648,,,
9649,,,
9650,,,
9651,,,
9652,,,
9653,,,
9654,Florida,28.75054,-82.5001
9655,,,
9656,,,
9657,,,
9658,Port Charlotte,26.97617,-82.09064
9659,,,
9660,,,
9661,Oak Hammock,38.05457,-75.35825
9662,,,
9663,,,
9664,,,
9665,,,
9666,,,
9667,New Tribes Mission Headquarters,28.80999,-81.27062
9668,,,
9669,Sarasota County,27.18248,-82.36498
9670,,,
9671,,,
9672,,,
9673,,,
9674,,,
9675,,,
9676,,,
9677,,,
9678,Spring Hill,38.74306,-94.82552
9679,,,
9680,,,
9681,Ponce,18.01031,-66.62398
9682,,,
9683,,,
9684,,,
9685,Ponce,18.01031,-66.62398
9686,,,
9687,,,
9688,,,
9689,Old City,15.3551,44.2145
9690,Valderice,38.03333,12.61667
9691,,,
9692,,,
9693,,,
9694,,,
9695,,,
9696,,,
9697,Jones Road Subdivision,32.72792,-83.7163
9698,,,
9699,,,
9700,,,
9701,,,
9702,,,
9703,Greater London,51.50052,-0.10938
9704,Sarasota County,27.18248,-82.36498
9705,,,
9706,,,
9707,,,
9708,,,
9709,,,
9710,,,
9711,West Florida Regional Medical Center Heliport,30.5002,-87.24969
9712,,,
9713,,,
9714,,,
9715,,,
9716,Eugene Police Department Monroe Street Station,44.05303,-123.10463
9717,Cherry Wood,39.66178,-75.85633
9718,,,
9719,,,
9720,,,
9721,,,
9722,,,
9723,,,
9724,,,
9725,,,
9726,,,
9727,,,
9728,,,
9729,,,
9730,,,
9731,,,
9732,Alt al Falk,16.87348,43.47882
9733,,,
9734,,,
9735,New Port Richey,28.24418,-82.71927
9736,,,
9737,,,
9738,,,
9739,,,
9740,,,
9741,,,
9742,,,
9743,,,
9744,,,
9745,,,
9746,,,
9747,,,
9748,,,
9749,,,
9750,,,
9751,Alabama,32.75041,-86.75026
9752,,,
9753,,,
9754,,,
9755,,,
9756,,,
9757,,,
9758,,,
9759,Union of the Comoros,-12.23333,44.44553
9760,,,
9761,,,
9762,,,
9763,,,
9764,,,
9765,,,
9766,,,
9767,,,
9768,,,
9769,,,
9770,,,
9771,,,
9772,,,
9773,,,
9774,,,
9775,,,
9776,,,
9777,,,
9778,,,
9779,,,
9780,,,
9781,,,
9782,,,
9783,,,
9784,,,
9785,Cape Girardeau County,37.38404,-89.68445
9786,,,
9787,Cape Girardeau County,37.38404,-89.68445
9788,,,
9789,,,
9790,,,
9791,,,
9792,,,
9793,Livingston County,42.72808,-77.77549
9794,,,
9795,,,
9796,,,
9797,,,
9798,,,
9799,,,
9800,,,
9801,,,
9802,,,
9803,,,
9804,,,
9805,,,
9806,,,
9807,,,
9808,,,
9809,,,
9810,,,
9811,,,
9812,,,
9813,,,
9814,Front,45.28085,7.66362
9815,,,
9816,,,
9817,,,
9818,,,
9819,,,
9820,,,
9821,,,
9822,,,
9823,,,
9824,,,
9825,,,
9826,,,
9827,,,
9828,,,
9829,,,
9830,,,
9831,,,
9832,,,
9833,,,
9834,,,
9835,,,
9836,,,
9837,,,
9838,,,
9839,,,
9840,,,
9841,,,
9842,,,
9843,,,
9844,,,
9845,,,
9846,,,
9847,,,
9848,,,
9849,Burrinjuck Waters State Park,-34.99371,148.63827
9850,,,
9851,,,
9852,,,
9853,,,
9854,,,
9855,,,
9856,,,
9857,,,
9858,,,
9859,,,
9860,,,
9861,,,
9862,,,
9863,,,
9864,Liberty County,31.80723,-81.45626
9865,,,
9866,,,
9867,,,
9868,,,
9869,,,
9870,Jefferson City,38.5767,-92.17352
9871,,,
9872,,,
9873,,,
9874,,,
9875,,,
9876,,,
9877,,,
9878,,,
9879,,,
9880,,,
9881,Kansas City,39.09973,-94.57857
9882,,,
9883,,,
9884,Royals Crossroads,30.97574,-85.99772
9885,,,
9886,Houston County,32.45901,-83.66624
9887,Great Platte River Road Historical Marker,41.03555,-102.21074
9888,Kansas,38.50029,-98.50063
9889,,,
9890,,,
9891,Tiffany Springs,39.26139,-94.69635
9892,,,
9893,Kansas City,39.09973,-94.57857
9894,,,
9895,,,
9896,Kansas,38.50029,-98.50063
9897,,,
9898,,,
9899,,,
9900,,,
9901,,,
9902,,,
9903,,,
9904,,,
9905,,,
9906,,,
9907,,,
9908,,,
9909,,,
9910,,,
9911,Lebanon,33.83333,35.83333
9912,,,
9913,,,
9914,,,
9915,,,
9916,,,
9917,,,
9918,,,
9919,,,
9920,,,
9921,,,
9922,,,
9923,,,
9924,,,
9925,,,
9926,,,
9927,,,
9928,,,
9929,,,
9930,,,
9931,,,
9932,Hudson County,40.73094,-74.07594
9933,,,
9934,Milan,45.46427,9.18951
9935,,,
9936,,,
9937,,,
9938,,,
9939,Nevada,39.25021,-116.75119
9940,,,
9941,,,
9942,Frankfurt am Main,50.13083,8.66361
9943,,,
9944,,,
9945,,,
9946,,,
9947,,,
9948,,,
9949,,,
9950,,,
9951,,,
9952,,,
9953,,,
9954,,,
9955,,,
9956,,,
9957,,,
9958,Lake Concord Dam,39.55667,-94.46523
9959,,,
9960,City of Pleasant Hill,41.57253,-93.48689
9961,New Zealand,-42.0,174.0
9962,Butler County,40.91172,-79.91299
9963,,,
9964,,,
9965,,,
9966,,,
9967,,,
9968,,,
9969,,,
9970,Camden County,30.92249,-81.63639
9971,,,
9972,,,
9973,,,
9974,,,
9975,,,
9976,,,
9977,,,
9978,,,
9979,,,
9980,,,
9981,Jenkins County,32.79247,-81.96353
9982,,,
9983,,,
9984,,,
9985,Springfield,39.80172,-89.64371
9986,,,
9987,,,
9988,,,
9989,,,
9990,,,
9991,,,
9992,,,
9993,,,
9994,,,
9995,,,
9996,,,
9997,"Springfield, MO Metro Area",37.36168,-93.17707
9998,,,
9999,,,
10000,,,
10001,,,
10002,,,
10003,,,
10004,,,
10005,,,
10006,,,
10007,,,
10008,,,
10009,,,
10010,,,
10011,,,
10012,,,
10013,,,
10014,,,
10015,,,
10016,,,
10017,,,
10018,,,
10019,,,
10020,,,
10021,,,
10022,,,
10023,,,
10024,,,
10025,,,
10026,Missouri,38.25031,-92.50046
10027,,,
10028,,,
10029,,,
10030,,,
10031,,,
10032,,,
10033,,,
10034,,,
10035,,,
10036,,,
10037,,,
10038,,,
10039,,,
10040,,,
10041,,,
10042,North America,46.07323,-100.54688
10043,,,
10044,,,
10045,,,
10046,,,
10047,,,
10048,State of Western Australia,-25.0,122.0
10049,,,
10050,,,
10051,,,
10052,,,
10053,Villa Ridge,38.47255,-90.8868
10054,,,
10055,,,
10056,,,
10057,,,
10058,,,
10059,,,
10060,,,
10061,,,
10062,,,
10063,,,
10064,,,
10065,Avenue B and C,32.71904,-114.66005
10066,,,
10067,,,
10068,West Plains,36.72812,-91.85237
10069,,,
10070,,,
10071,,,
10072,,,
10073,,,
10074,,,
10075,,,
10076,,,
10077,,,
10078,,,
10079,,,
10080,Delaware,39.00039,-75.49992
10081,,,
10082,,,
10083,,,
10084,,,
10085,,,
10086,,,
10087,,,
10088,,,
10089,Delaware,39.00039,-75.49992
10090,,,
10091,,,
10092,,,
10093,Pike Creek,39.73095,-75.7041
10094,,,
10095,,,
10096,,,
10097,,,
10098,,,
10099,,,
10100,,,
10101,,,
10102,,,
10103,,,
10104,,,
10105,,,
10106,,,
10107,,,
10108,,,
10109,,,
10110,,,
10111,,,
10112,,,
10113,,,
10114,,,
10115,,,
10116,,,
10117,,,
10118,,,
10119,,,
10120,,,
10121,,,
10122,,,
10123,,,
10124,,,
10125,,,
10126,,,
10127,,,
10128,,,
10129,,,
10130,,,
10131,,,
10132,,,
10133,,,
10134,,,
10135,,,
10136,,,
10137,,,
10138,,,
10139,,,
10140,,,
10141,,,
10142,,,
10143,,,
10144,,,
10145,,,
10146,,,
10147,,,
10148,,,
10149,,,
10150,,,
10151,,,
10152,,,
10153,,,
10154,,,
10155,,,
10156,,,
10157,,,
10158,,,
10159,,,
10160,,,
10161,Steven's Street Mobile Home Park,48.26935,-117.72038
10162,,,
10163,Rock Creek,45.75746,-92.96243
10164,,,
10165,,,
10166,Rainbow City,33.95482,-86.04192
10167,,,
10168,South Dakota,44.50026,-100.25069
10169,,,
10170,Washington,47.50012,-120.50147
10171,,,
10172,,,
10173,,,
10174,,,
10175,,,
10176,Santa Claus,38.12005,-86.91416
10177,,,
10178,,,
10179,,,
10180,,,
10181,,,
10182,,,
10183,,,
10184,,,
10185,,,
10186,,,
10187,,,
10188,,,
10189,,,
10190,,,
10191,,,
10192,,,
10193,,,
10194,,,
10195,,,
10196,,,
10197,,,
10198,,,
10199,,,
10200,,,
10201,,,
10202,,,
10203,,,
10204,,,
10205,,,
10206,,,
10207,,,
10208,,,
10209,,,
10210,,,
10211,,,
10212,,,
10213,,,
10214,,,
10215,,,
10216,,,
10217,,,
10218,,,
10219,,,
10220,,,
10221,,,
10222,,,
10223,,,
10224,,,
10225,Pascagoula River,30.34437,-88.56752
10226,,,
10227,,,
10228,,,
10229,,,
10230,,,
10231,,,
10232,,,
10233,,,
10234,,,
10235,,,
10236,,,
10237,Queen Victoria Building,-33.8718,151.207
10238,,,
10239,,,
10240,Union of the Comoros,-12.23333,44.44553
10241,,,
10242,Mississippi,32.75041,-89.75036
10243,,,
10244,,,
10245,,,
10246,,,
10247,,,
10248,,,
10249,,,
10250,,,
10251,,,
10252,Lamentation Mountain State Park,41.57899,-72.7626
10253,,,
10254,,,
10255,,,
10256,,,
10257,Hartford,41.76371,-72.68509
10258,,,
10259,,,
10260,,,
10261,,,
10262,,,
10263,Fairbanks North Star Borough,64.83333,-146.41667
10264,,,
10265,,,
10266,,,
10267,,,
10268,New England,46.53918,-102.86822
10269,,,
10270,,,
10271,,,
10272,,,
10273,,,
10274,,,
10275,,,
10276,Cornwall,50.41667,-4.75
10277,,,
10278,,,
10279,Republic of Seychelles,-4.58333,55.66667
10280,,,
10281,,,
10282,,,
10283,,,
10284,,,
10285,,,
10286,,,
10287,,,
10288,,,
10289,,,
10290,,,
10291,,,
10292,,,
10293,,,
10294,,,
10295,Connecticut,41.66704,-72.66648
10296,Fairfield County,34.39511,-81.12123
10297,,,
10298,,,
10299,,,
10300,,,
10301,,,
10302,,,
10303,,,
10304,,,
10305,,,
10306,,,
10307,,,
10308,,,
10309,,,
10310,,,
10311,,,
10312,Madison,43.07305,-89.40123
10313,,,
10314,,,
10315,,,
10316,Burlington County,39.87769,-74.6682
10317,,,
10318,,,
10319,Mount Tom,-24.32512,151.66315
10320,,,
10321,,,
10322,,,
10323,Hubbard Park,40.10643,-85.69609
10324,,,
10325,,,
10326,,,
10327,,,
10328,University Place,47.23565,-122.5504
10329,,,
10330,,,
10331,Silver Sands,53.63443,-114.6605
10332,,,
10333,,,
10334,,,
10335,,,
10336,,,
10337,,,
10338,,,
10339,,,
10340,,,
10341,,,
10342,,,
10343,,,
10344,New Zealand,-42.0,174.0
10345,,,
10346,,,
10347,,,
10348,,,
10349,,,
10350,,,
10351,,,
10352,,,
10353,,,
10354,Booth,-35.61017,149.0328
10355,,,
10356,,,
10357,,,
10358,,,
10359,,,
10360,,,
10361,,,
10362,,,
10363,,,
10364,,,
10365,,,
10366,,,
10367,,,
10368,Russian Federation,60.0,100.0
10369,,,
10370,,,
10371,,,
10372,,,
10373,,,
10374,,,
10375,,,
10376,,,
10377,,,
10378,,,
10379,,,
10380,,,
10381,,,
10382,,,
10383,,,
10384,,,
10385,,,
10386,,,
10387,,,
10388,,,
10389,Town of Sterling,42.44125,-71.773
10390,,,
10391,,,
10392,,,
10393,,,
10394,,,
10395,,,
10396,,,
10397,,,
10398,,,
10399,Breakneck Hill,-42.82,147.42999
10400,,,
10401,,,
10402,,,
10403,,,
10404,,,
10405,,,
10406,,,
10407,,,
10408,Hudson County,40.73094,-74.07594
10409,City of Watertown Town,42.36999,-71.17744
10410,City of Watertown Town,42.36999,-71.17744
10411,,,
10412,,,
10413,,,
10414,West Haven,41.27065,-72.94705
10415,,,
10416,,,
10417,,,
10418,,,
10419,,,
10420,,,
10421,,,
10422,,,
10423,,,
10424,,,
10425,,,
10426,,,
10427,,,
10428,,,
10429,Broadway,40.73204,-75.05156
10430,,,
10431,,,
10432,,,
10433,,,
10434,,,
10435,,,
10436,,,
10437,,,
10438,,,
10439,,,
10440,,,
10441,,,
10442,,,
10443,,,
10444,,,
10445,,,
10446,,,
10447,,,
10448,Buffalo County,40.85515,-99.07497
10449,,,
10450,,,
10451,,,
10452,,,
10453,,,
10454,,,
10455,,,
10456,,,
10457,,,
10458,,,
10459,,,
10460,,,
10461,,,
10462,,,
10463,,,
10464,,,
10465,,,
10466,Little Theater,40.10012,-74.22709
10467,,,
10468,,,
10469,,,
10470,,,
10471,,,
10472,,,
10473,,,
10474,,,
10475,,,
10476,,,
10477,,,
10478,,,
10479,,,
10480,,,
10481,,,
10482,,,
10483,,,
10484,,,
10485,,,
10486,,,
10487,,,
10488,,,
10489,,,
10490,,,
10491,,,
10492,,,
10493,,,
10494,,,
10495,,,
10496,,,
10497,,,
10498,,,
10499,,,
10500,Minneapolis,44.97997,-93.26384
10501,,,
10502,,,
10503,,,
10504,Wisconsin,44.50024,-90.00041
10505,Washington Avenue Coalition / Memorial Park,29.77118,-95.41839
10506,,,
10507,,,
10508,,,
10509,,,
10510,,,
10511,,,
10512,,,
10513,,,
10514,,,
10515,,,
10516,,,
10517,Thief River Falls,48.11914,-96.18115
10518,,,
10519,,,
10520,Pipestone County,44.023,-96.25864
10521,,,
10522,,,
10523,,,
10524,,,
10525,,,
10526,,,
10527,,,
10528,,,
10529,,,
10530,,,
10531,,,
10532,,,
10533,,,
10534,,,
10535,,,
10536,,,
10537,,,
10538,,,
10539,,,
10540,,,
10541,,,
10542,,,
10543,,,
10544,,,
10545,,,
10546,,,
10547,,,
10548,,,
10549,,,
10550,,,
10551,,,
10552,,,
10553,Boulogne-sur-Mer,50.72485,1.61373
10554,,,
10555,,,
10556,,,
10557,,,
10558,,,
10559,,,
10560,East Azerbaijan Province,38.0,46.75
10561,,,
10562,,,
10563,,,
10564,,,
10565,,,
10566,,,
10567,,,
10568,,,
10569,,,
10570,,,
10571,,,
10572,,,
10573,,,
10574,,,
10575,,,
10576,,,
10577,,,
10578,,,
10579,,,
10580,,,
10581,,,
10582,,,
10583,Greater London,51.50052,-0.10938
10584,,,
10585,,,
10586,,,
10587,,,
10588,,,
10589,,,
10590,,,
10591,,,
10592,,,
10593,,,
10594,,,
10595,,,
10596,,,
10597,,,
10598,,,
10599,,,
10600,,,
10601,,,
10602,,,
10603,,,
10604,Lōyah Bēlah,34.97592,71.31869
10605,,,
10606,,,
10607,Brattonsville,34.86375,-81.17508
10608,South Carolina,34.00043,-81.00009
10609,,,
10610,,,
10611,,,
10612,Riverside County,33.74368,-115.99386
10613,,,
10614,,,
10615,,,
10616,,,
10617,,,
10618,,,
10619,,,
10620,,,
10621,,,
10622,,,
10623,,,
10624,,,
10625,,,
10626,,,
10627,,,
10628,,,
10629,,,
10630,,,
10631,,,
10632,,,
10633,,,
10634,,,
10635,,,
10636,,,
10637,,,
10638,,,
10639,Reedy Creek,-37.26667,145.13333
10640,,,
10641,,,
10642,,,
10643,,,
10644,,,
10645,,,
10646,,,
10647,,,
10648,,,
10649,,,
10650,,,
10651,,,
10652,,,
10653,,,
10654,,,
10655,,,
10656,,,
10657,,,
10658,,,
10659,,,
10660,Furman,32.00681,-86.96693
10661,Greenville County,34.89431,-82.37072
10662,,,
10663,,,
10664,,,
10665,,,
10666,,,
10667,,,
10668,,,
10669,Washington,47.50012,-120.50147
10670,,,
10671,Town of Prospect,41.49928,-72.97612
10672,,,
10673,,,
10674,,,
10675,,,
10676,,,
10677,,,
10678,,,
10679,,,
10680,,,
10681,,,
10682,,,
10683,,,
10684,,,
10685,,,
10686,Lexington County,33.90233,-81.27219
10687,,,
10688,,,
10689,,,
10690,,,
10691,,,
10692,,,
10693,,,
10694,,,
10695,,,
10696,,,
10697,,,
10698,,,
10699,,,
10700,,,
10701,,,
10702,,,
10703,,,
10704,,,
10705,,,
10706,,,
10707,Fort Bend County,29.52749,-95.77089
10708,,,
10709,,,
10710,,,
10711,,,
10712,,,
10713,,,
10714,,,
10715,,,
10716,Greenville County,34.89431,-82.37072
10717,,,
10718,,,
10719,Sacramento,38.58157,-121.4944
10720,,,
10721,,,
10722,,,
10723,,,
10724,,,
10725,,,
10726,,,
10727,,,
10728,,,
10729,,,
10730,,,
10731,,,
10732,,,
10733,,,
10734,,,
10735,,,
10736,,,
10737,,,
10738,,,
10739,,,
10740,,,
10741,,,
10742,,,
10743,,,
10744,,,
10745,,,
10746,,,
10747,,,
10748,,,
10749,Rose Hill,17.92471,-77.5234
10750,,,
10751,,,
10752,British Columbia,53.99983,-125.0032
10753,,,
10754,,,
10755,,,
10756,,,
10757,South Carolina,34.00043,-81.00009
10758,,,
10759,,,
10760,,,
10761,,,
10762,,,
10763,,,
10764,,,
10765,,,
10766,,,
10767,,,
10768,,,
10769,,,
10770,,,
10771,,,
10772,,,
10773,,,
10774,,,
10775,,,
10776,,,
10777,,,
10778,,,
10779,,,
10780,,,
10781,,,
10782,,,
10783,,,
10784,,,
10785,,,
10786,,,
10787,,,
10788,,,
10789,,,
10790,,,
10791,,,
10792,,,
10793,,,
10794,,,
10795,,,
10796,Rhode Island,41.75038,-71.49978
10797,,,
10798,,,
10799,,,
10800,,,
10801,,,
10802,,,
10803,,,
10804,,,
10805,,,
10806,,,
10807,,,
10808,,,
10809,,,
10810,,,
10811,,,
10812,,,
10813,,,
10814,Crescent Park,18.3192,-77.1439
10815,,,
10816,,,
10817,,,
10818,,,
10819,,,
10820,,,
10821,,,
10822,,,
10823,,,
10824,Rhode Island,41.75038,-71.49978
10825,,,
10826,,,
10827,,,
10828,,,
10829,,,
10830,,,
10831,,,
10832,,,
10833,,,
10834,,,
10835,,,
10836,,,
10837,,,
10838,Colorado,39.00027,-105.50083
10839,,,
10840,,,
10841,,,
10842,,,
10843,,,
10844,,,
10845,,,
10846,,,
10847,Cañon City,38.44098,-105.24245
10848,,,
10849,,,
10850,,,
10851,,,
10852,,,
10853,,,
10854,,,
10855,,,
10856,,,
10857,Garden City,37.97169,-100.87266
10858,,,
10859,,,
10860,,,
10861,,,
10862,,,
10863,,,
10864,,,
10865,Colorado Springs,38.83388,-104.82136
10866,,,
10867,Black Forest,39.01305,-104.70081
10868,,,
10869,,,
10870,,,
10871,,,
10872,,,
10873,,,
10874,,,
10875,,,
10876,,,
10877,,,
10878,,,
10879,Rocky Mountain House Airport,52.42972,-114.90417
10880,,,
10881,,,
10882,,,
10883,Denver,39.73915,-104.9847
10884,Denver,39.73915,-104.9847
10885,,,
10886,,,
10887,,,
10888,,,
10889,,,
10890,,,
10891,Denver,39.73915,-104.9847
10892,,,
10893,,,
10894,,,
10895,,,
10896,,,
10897,,,
10898,,,
10899,Montview,36.14014,-80.23644
10900,,,
10901,,,
10902,Republic of Seychelles,-4.58333,55.66667
10903,,,
10904,,,
10905,,,
10906,,,
10907,,,
10908,,,
10909,,,
10910,,,
10911,,,
10912,,,
10913,,,
10914,,,
10915,,,
10916,,,
10917,Federal Republic of Germany,51.5,10.5
10918,,,
10919,,,
10920,,,
10921,,,
10922,Legacy Park,27.9209,-82.3468
10923,,,
10924,,,
10925,Riverside County,33.74368,-115.99386
10926,,,
10927,,,
10928,,,
10929,Grand Junction,39.06387,-108.55065
10930,,,
10931,,,
10932,,,
10933,,,
10934,,,
10935,Republic of Seychelles,-4.58333,55.66667
10936,,,
10937,,,
10938,Northwestern United States,46.13125,-113.23778
10939,,,
10940,,,
10941,,,
10942,,,
10943,,,
10944,,,
10945,,,
10946,Town of Sand Creek,45.16467,-91.72747
10947,,,
10948,,,
10949,,,
10950,,,
10951,,,
10952,,,
10953,,,
10954,,,
10955,,,
10956,,,
10957,,,
10958,,,
10959,,,
10960,Colorado Springs,38.83388,-104.82136
10961,,,
10962,Colorado Springs,38.83388,-104.82136
10963,,,
10964,,,
10965,,,
10966,,,
10967,,,
10968,,,
10969,,,
10970,,,
10971,,,
10972,,,
10973,Denver,39.73915,-104.9847
10974,Rocky Mountain House Airport,52.42972,-114.90417
10975,,,
10976,,,
10977,,,
10978,,,
10979,,,
10980,,,
10981,,,
10982,Summit County,40.86815,-110.95567
10983,,,
10984,,,
10985,,,
10986,City of Sugar Land,29.59559,-95.62824
10987,,,
10988,,,
10989,,,
10990,,,
10991,,,
10992,,,
